batch_size,image_size,kernel_size,in_channels,stride,padding,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,cpu_count,gpu_count,ram_total_size,rep_no,macs,forward_passes
5,98,3,201,2,1,30.072553873062134,0.0009658012691573666,0.032115697649238134,75.38831863937448,30.444333333333333,288.75,1.1933136914903858e-06,4.820061613157494e-07,4.413185062229665e-06,6.088504915035864e-06,2.0,1.0,770.0,2.0,10858522.0,527.0
163,49,5,162,2,0,30.234105984369915,0.0010390384455278667,0.03436642752789933,74.80665269140988,30.318,288.75,1.2727931450287757e-05,5.221753282861905e-06,5.249837584911769e-05,7.044806058226939e-05,2.0,1.0,770.0,2.0,174609675.0,49.0
228,154,4,136,2,0,33.85084811846415,0.0010835883510893335,0.0320106372142977,73.6235553515573,30.604000000000003,288.75,0.00014072692067402666,5.768081624661333e-05,0.00052158452293938,0.0007199922598600467,2.0,1.0,770.0,2.0,1432817664.0,5.0
33,85,4,129,1,0,30.784238576889038,0.0009855162594125334,0.03201366932831277,74.86623407186293,30.840999999999998,288.75,1.9998875319109374e-05,8.1902153488625e-06,7.412779672950834e-05,0.00010231688739748334,2.0,1.0,770.0,2.0,228992544.0,32.0
77,121,3,86,2,1,30.369840224583943,0.0009727266625803333,0.032029355711326805,74.62397239867397,30.641000000000002,288.75,1.3794883616412318e-05,5.618238288597101e-06,5.084013987314493e-05,7.025326177815652e-05,2.0,1.0,770.0,2.0,110882079.0,46.0
17,169,7,488,5,0,30.547855536142986,0.0009788102528660667,0.032041838532528795,75.31931884411556,30.988333333333333,288.75,1.3786414141037681e-05,5.699443221855072e-06,5.12067797067355e-05,7.069263706963116e-05,2.0,1.0,770.0,2.0,221341428.0,46.0
138,172,2,385,2,1,33.96759009361267,0.0010886840765270002,0.032050527285363235,74.03863222766678,30.75,288.75,0.00017738458568069168,7.227462925282501e-05,0.0006545634399892416,0.0009042226549227833,2.0,1.0,770.0,2.0,804281940.0,4.0
256,213,6,106,5,2,32.634225289026894,0.0010467218514642,0.03207435616133903,75.2568170262449,30.345333333333333,288.75,6.816506093015e-05,2.7668105082386664e-05,0.00025191495739750665,0.0003477481234100533,2.0,1.0,770.0,2.0,903140352.0,10.0
86,155,9,32,3,0,30.26810836791992,0.0010134621351012999,0.03348418973731363,74.37084211689141,30.415333333333333,288.75,1.3782959468744444e-05,5.685285840574074e-06,5.53536177472563e-05,7.482186305657703e-05,2.0,1.0,770.0,2.0,267605856.0,45.0
168,183,7,338,3,3,33.32689690589905,0.0011373166603655999,0.0341261119252167,76.55761651656013,30.503333333333334,288.75,0.00034237424149174994,0.0001408024772632,0.0014060536140782665,0.0018892303328332666,2.0,1.0,770.0,2.0,5176684968.0,2.0
126,99,8,185,3,1,31.8940433661143,0.0010183865162015,0.03193029474468213,73.8014505663456,30.332666666666668,288.75,4.352351386199111e-05,1.7940610081475557e-05,0.00016409213656628225,0.00022555626050975558,2.0,1.0,770.0,2.0,763822080.0,15.0
159,216,9,428,4,2,42.53276205062866,0.0013583230802206,0.031935927464174764,73.2341270046657,30.40166666666667,288.75,0.00043602259154925,0.00017960919605161665,0.00164071884399485,0.0022563506315957664,2.0,1.0,770.0,2.0,7741901754.0,2.0
167,6,3,57,2,0,30.03403353691101,0.0009629605994005666,0.03206231427186453,74.71480791496843,30.40366666666667,288.75,2.1607889413474843e-08,8.811862515130055e-09,8.079171454033968e-08,1.1121146646894922e-07,2.0,1.0,770.0,2.0,171342.0,28767.333333333332
78,110,9,477,2,1,31.98373754819234,0.0010207487086199333,0.031914484918292435,73.79095406208663,30.18733333333334,288.75,0.00021837382182853332,8.907822817434445e-05,0.0008229451909937,0.001130397240996611,2.0,1.0,770.0,2.0,4074503472.0,3.0
15,205,11,310,4,3,30.984935601552326,0.0009891431995876,0.031923333919903735,73.79208675028552,30.406333333333336,288.75,3.5247492045703705e-05,1.4471902912218519e-05,0.00013284671792277222,0.00018256611288070186,2.0,1.0,770.0,2.0,731726325.0,18.0
36,183,6,265,1,0,36.56092588106791,0.0011671504339348666,0.031923337163917494,73.11812030881732,30.729,288.75,0.0003747705942606667,0.00015505133549203334,0.00140896616648465,0.0019387880962374,2.0,1.0,770.0,2.0,5440776480.0,2.0
106,43,5,484,1,2,32.46762784322103,0.0010373284722328333,0.03194962000640473,73.92466412642388,29.99866666666667,288.75,9.51887596959143e-05,3.896062973630476e-05,0.0003581754668719191,0.0004923248563041429,2.0,1.0,770.0,2.0,1185763700.0,7.0
180,104,8,28,4,0,30.254703203837078,0.0010375611958103666,0.034294229163424096,74.25503740586667,29.983000000000004,288.75,5.556596989089583e-06,2.2560270632738094e-06,2.2964582752643154e-05,3.0777206805007445e-05,2.0,1.0,770.0,2.0,100800000.0,112.0
176,207,8,198,2,0,31.379923343658447,0.0010015281953900332,0.03191615428593166,73.80548875141038,30.09,288.75,0.0006443399574159333,0.00026338508779729996,0.0024196111520959,0.0033273361973092334,2.0,1.0,770.0,2.0,11151360000.0,1.0
243,110,9,263,5,2,33.161894957224526,0.0010822106453072333,0.0326334548292573,74.10838690885548,30.368666666666673,288.75,6.823816848863333e-05,2.7774340872573337e-05,0.0002635259110066567,0.00035953842036787,2.0,1.0,770.0,2.0,1252744218.0,10.0
194,5,5,22,4,2,30.031520048777264,0.0009606565905752332,0.031988277490596434,73.8238088177995,29.761,288.75,1.0161406376600245e-08,4.149420270186474e-09,3.841341797493353e-08,5.2724244621722456e-08,2.0,1.0,770.0,2.0,213400.0,60533.0
254,8,5,508,1,1,30.071937640508015,0.0009615184777925333,0.031973942335348504,74.29266232930168,30.705,288.75,4.448577710870743e-06,1.8280034070203835e-06,1.67048113100482e-05,2.2981392427940284e-05,2.0,1.0,770.0,2.0,58064400.0,139.0
150,149,6,346,3,1,31.631272554397583,0.0010103773264271332,0.031942389087333205,74.24141506671742,30.067333333333334,288.75,0.00016300363181481664,6.63081533893e-05,0.000609872040732025,0.0008391838259361751,2.0,1.0,770.0,2.0,2243014200.0,4.0
205,30,3,481,4,1,30.15467619895935,0.00096734965071475,0.0320795863149403,75.76828661401778,29.945500000000003,288.75,3.3316409715971054e-06,1.326369875678158e-06,1.2256653442194211e-05,1.6914664289469736e-05,2.0,1.0,770.0,1.5,28398240.0,190.0
250,84,10,99,4,3,30.609108606974285,0.0009772394910147334,0.03192639860460123,74.17143981041566,30.195000000000004,288.75,2.619464526511111e-05,1.0676170490173612e-05,9.840596871519305e-05,0.00013527678447048197,2.0,1.0,770.0,2.0,545737500.0,24.0
105,122,4,179,4,2,30.49294678370158,0.0009756468909599667,0.03199569864057874,75.07627321609584,29.96166666666667,288.75,1.3343346978679862e-05,5.26149399476875e-06,4.8923321468409725e-05,6.75281624418611e-05,2.0,1.0,770.0,2.0,144495960.0,48.0
65,69,7,436,2,2,31.252682367960613,0.0009966368573777666,0.03188964519803147,73.94196709213493,29.98766666666667,288.75,4.9331070889320516e-05,1.9969773645528206e-05,0.0001853980712274154,0.00025469891576227437,2.0,1.0,770.0,2.0,802645480.0,13.0
66,39,10,462,3,2,30.311578432718914,0.0009904643398501,0.03267647184756193,74.97430733994892,30.102999999999998,288.75,1.0534319442827683e-05,4.3034328518807915e-06,4.093477655545819e-05,5.5772528850168357e-05,2.0,1.0,770.0,2.0,219542400.0,59.0
126,202,6,288,2,1,45.131882111231484,0.0014654749280947667,0.03246941549656223,49.22329574593535,30.247,288.75,0.00045938766450056667,0.00019243586877755,0.0017825202010985667,0.0024343437343767,2.0,1.0,770.0,2.0,6531840000.0,2.0
239,179,10,462,4,0,52.490121285120644,0.0016760239671562334,0.031930324989997066,73.7075544445132,30.25933333333333,288.75,0.0005393452060128333,0.00021932496173213332,0.002025422800953167,0.002784092968698183,2.0,1.0,770.0,2.0,10208144100.0,2.0
252,125,6,282,5,0,31.458725611368816,0.0010081476903172,0.032046670132052264,74.98525689888798,30.427333333333337,288.75,5.48258110674e-05,2.2046888333641668e-05,0.00020223795683295,0.0002791106562340028,2.0,1.0,770.0,2.0,736791552.0,12.0
25,114,2,453,2,1,30.251161257425945,0.0010418606031646334,0.034440343619257,75.29048486635615,30.212,288.75,1.5079223357460317e-05,6.043375816413492e-06,6.129004148145398e-05,8.241264065532936e-05,2.0,1.0,770.0,2.0,76194600.0,42.0
207,187,7,498,2,0,65.08992997805278,0.0020810181469047002,0.031971522669009135,73.67793169487078,30.795666666666666,288.75,0.0013352413497662334,0.0005478096560941,0.005030630545318066,0.0069136815511785,2.0,1.0,770.0,2.0,20914551567.0,1.0
49,46,8,4,2,1,30.036030213038128,0.0009623465907983666,0.03203973757911963,73.66424657779554,30.37,288.75,1.5346065475775167e-07,6.314593425465144e-08,5.818238818659141e-07,7.984304708783422e-07,2.0,1.0,770.0,2.0,2765952.0,4004.3333333333335
250,99,4,118,3,2,30.30976430575053,0.0010186785009973665,0.03360979315710713,74.14747481231787,30.671666666666667,288.75,2.6320439868059723e-05,1.0724341560659721e-05,0.00010396830010469167,0.00014101308153341668,2.0,1.0,770.0,2.0,272816000.0,24.0
42,190,1,132,3,0,30.13928763071696,0.0009927408729393332,0.03293653344611213,74.92271438430386,30.623,288.75,4.650258329085147e-06,1.8771117697618613e-06,1.766176316403238e-05,2.4189133262880123e-05,2.0,1.0,770.0,2.0,11354112.0,136.33333333333334
109,13,3,317,5,1,30.03880961736043,0.0009660565377049334,0.03216027990418294,75.31483164358697,30.284666666666666,288.75,1.6329684449549638e-07,6.609071668149683e-08,6.048245943377032e-07,8.342121555147137e-07,2.0,1.0,770.0,2.0,1399396.0,3847.3333333333335
18,92,6,200,4,0,30.078049500783283,0.0009646465071305,0.0320714708090121,74.95363510652793,30.495333333333335,288.75,2.0965755441880487e-06,8.542866470180875e-07,7.791523092639585e-06,1.0742385283846055e-05,2.0,1.0,770.0,2.0,31363200.0,298.3333333333333
3,199,7,52,1,2,30.368753910064697,0.0009693094952907666,0.0319179596488496,73.94684026634359,30.53,288.75,8.758168771004694e-06,3.60227056408169e-06,3.2995861038821594e-05,4.5356300373908916e-05,2.0,1.0,770.0,2.0,148327998.0,71.0
82,36,4,193,1,1,30.489029963811237,0.0009749508061485,0.03197710329435654,74.53453927440724,30.134,288.75,1.2630833639843333e-05,5.128065791053999e-06,4.7021885030798664e-05,6.478078446169733e-05,2.0,1.0,770.0,2.0,155094800.0,50.0
56,104,8,300,2,3,32.15739472707113,0.0010267549658084666,0.03192902561260253,73.75748945399219,30.661666666666665,288.75,8.232390996786667e-05,3.3804470593700005e-05,0.00031026487766454167,0.00042639325822611666,2.0,1.0,770.0,2.0,1453670400.0,8.0
114,97,11,250,4,3,30.796759287516277,0.0009845472360545666,0.031969407579668,73.74944629245347,30.37,288.75,4.733078347458407e-05,1.946316098104249e-05,0.00017853809173863405,0.00024533203619426554,2.0,1.0,770.0,2.0,993168000.0,13.333333333333334
26,66,7,219,2,3,30.08184011777242,0.0009610729751327001,0.031948601572592404,73.75288556135824,29.693666666666672,288.75,8.927049554408695e-06,3.6184596854280192e-06,3.372888890801353e-05,4.627439814785169e-05,2.0,1.0,770.0,2.0,151918767.0,69.0
35,46,3,253,2,1,30.057942867279053,0.0009649031471833667,0.03210143734241044,75.4747090791923,30.326999999999998,288.75,2.3216199815255843e-06,9.264470101765067e-07,8.580930411583272e-06,1.1828997403285486e-05,2.0,1.0,770.0,2.0,21079327.0,271.0
27,202,11,419,3,1,35.19905614852905,0.0011224464158405,0.03188853778295853,73.80751372431222,30.015,288.75,0.00014442716707866666,5.8639626993846665e-05,0.0005427447779145333,0.00074581157198708,2.0,1.0,770.0,2.0,2891744212.0,5.0
76,178,9,43,1,2,31.228909254074097,0.0009957752566148667,0.03188632751042303,73.65594226001188,30.035000000000007,288.75,0.0002131166602154,8.655237459495557e-05,0.0008030721131574,0.0011027411479677888,2.0,1.0,770.0,2.0,4007149704.0,3.0
83,5,5,467,1,0,30.03299307823181,0.0009616927415217667,0.0320212086332872,74.14741434167193,30.203666666666667,288.75,3.6236626143410184e-08,1.4681190089853285e-08,1.362562947416746e-07,1.8717411097494197e-07,2.0,1.0,770.0,2.0,484512.0,17069.666666666668
142,24,5,325,4,2,30.075766881306965,0.0009648370230960667,0.03208019457407333,75.37706532891481,30.27733333333333,288.75,1.5263353414375405e-06,6.090999443324433e-07,5.644755527184143e-06,7.780190812954369e-06,2.0,1.0,770.0,2.0,20767500.0,412.0
13,27,10,125,2,1,30.04045820236206,0.0009601439533492999,0.03196169524842357,73.89785871060583,29.806,288.75,3.995085157195982e-07,1.626161252987343e-07,1.5092048819052852e-06,2.0713295229236828e-06,2.0,1.0,770.0,2.0,8125000.0,1540.0
58,126,11,240,3,3,30.327215592066448,0.0009909235827813667,0.03267719957659534,74.73432116601298,30.307333333333332,288.75,6.900742680054445e-05,2.825600485617778e-05,0.00026852600458595184,0.0003657894362426815,2.0,1.0,770.0,2.0,1415670960.0,9.0
133,74,9,441,3,2,31.639715751012165,0.0010099534120064334,0.0319204111540613,73.74194125670284,29.959666666666667,288.75,7.204431044404074e-05,2.9247387346751855e-05,0.0002715224077856037,0.0003728141055764074,2.0,1.0,770.0,2.0,1368257184.0,9.0
107,163,2,41,3,1,30.158214648564655,0.0009916593279864,0.032880016416401564,73.9076983203852,30.141333333333336,288.75,4.790274155588384e-06,1.903961997356313e-06,1.826447038048914e-05,2.49587065334351e-05,2.0,1.0,770.0,2.0,26541350.0,132.0
198,118,7,269,3,0,35.362160523732506,0.0011296520678734,0.03194527521677933,73.86542449425043,30.01066666666667,288.75,0.00012104081408565,4.909055797978889e-05,0.0004553681118068833,0.0006254994838723389,2.0,1.0,770.0,2.0,1884303036.0,6.0
138,111,6,472,2,1,35.29040797551473,0.0011268894683285,0.03193188590423534,73.79573328085388,30.145,288.75,0.0002416516984137889,9.84227181829889e-05,0.000907865193955311,0.0012479396105521112,2.0,1.0,770.0,2.0,3418858368.0,3.0
247,201,7,361,5,0,34.18210458755493,0.0010926220138083667,0.031964873922321,74.09459758607039,29.917,288.75,0.00023578349304022222,9.52643058842e-05,0.0008789433570095556,0.001209991155934011,2.0,1.0,770.0,2.0,3322763671.0,3.0
40,127,11,365,1,2,31.183725357055664,0.0009950141133574,0.0319081318446351,74.00473742957105,30.298999999999996,288.75,0.0006389397912439667,0.0002609539747390333,0.002405800962779233,0.0033056947287623,2.0,1.0,770.0,2.0,12932395300.0,1.0
147,99,11,361,5,0,30.348828315734863,0.0009664870248646333,0.031845940402589035,74.14570230607683,30.115,288.75,5.185405270233889e-05,2.1176707226194442e-05,0.00019454593577042498,0.00026757669569896946,2.0,1.0,770.0,2.0,1040219334.0,12.0
79,176,2,194,2,0,30.153484344482422,0.0009907344075428333,0.0328550953861685,75.2165051823789,30.38033333333333,288.75,5.252941258676667e-05,2.118579652429167e-05,0.00020057449397389444,0.0002742897030849556,2.0,1.0,770.0,2.0,237369088.0,12.0
187,135,6,348,2,2,36.03472034136454,0.0011506201661834333,0.03193086603867679,73.77012326345753,29.993000000000006,288.75,0.00036944508550951666,0.0001503242426137,0.0013915598515834833,0.00191132917970675,2.0,1.0,770.0,2.0,5258270952.0,2.0
25,209,7,226,5,2,30.634767214457195,0.0009796902508799668,0.031979709981186495,74.50611751901073,30.335333333333335,288.75,1.5127518418142061e-05,6.148534747796032e-06,5.621882508750159e-05,7.749487825344207e-05,2.0,1.0,770.0,2.0,244181700.0,42.0
227,197,3,362,3,1,34.183983167012535,0.0010949496830216334,0.032031004885489996,74.49681187371756,30.611666666666668,288.75,0.00023820403383465556,9.659740152084444e-05,0.0008777674273484222,0.0012125688627039556,2.0,1.0,770.0,2.0,1610774748.0,3.0
245,122,8,326,4,3,34.81925519307455,0.0011116900790908001,0.03192746100289347,74.06942387917898,30.600666666666665,288.75,0.00014293767342410667,5.901050330449334e-05,0.0005367163276506734,0.0007386645043793,2.0,1.0,770.0,2.0,2456162240.0,5.0
150,135,5,196,4,1,30.64168365796407,0.0009827719303237001,0.0320747712607911,75.2373597760364,30.086,288.75,3.4894543626296975e-05,1.401115728693002e-05,0.0001292066756916656,0.00017811237660489982,2.0,1.0,770.0,2.0,424830000.0,18.333333333333332
231,16,10,473,4,0,30.072211583455402,0.0009643869233983334,0.032069047672237304,74.82294493969648,30.259333333333334,288.75,1.1433694635769794e-06,4.6265394320493897e-07,4.262341414765864e-06,5.868364821548025e-06,2.0,1.0,770.0,2.0,21852600.0,546.0
193,105,7,220,5,1,30.853338559468586,0.0009854104747186667,0.03193854737728486,74.5390399200638,30.349333333333334,288.75,2.8998491515269697e-05,1.1834105380450001e-05,0.00010797599185671819,0.0001488085887524439,2.0,1.0,770.0,2.0,458759070.0,22.0
40,128,7,432,2,1,31.791672150293987,0.0010162123738229,0.03196668810675813,73.89378103761355,30.541,288.75,0.00010304136825533492,4.219852569385159e-05,0.0003878807045795246,0.0005331205985287215,2.0,1.0,770.0,2.0,1627395840.0,6.333333333333333
143,99,11,71,4,0,30.319446245829266,0.0009694909505697666,0.03197659734241297,73.81425167283392,30.568666666666672,288.75,1.578057597440267e-05,6.5083916731374785e-06,5.9601419871495754e-05,8.189038751903844e-05,2.0,1.0,770.0,2.0,324941688.0,39.333333333333336
133,15,2,145,4,1,30.03590003649394,0.0009671333458263334,0.03219924678467803,75.33003117310743,29.95266666666667,288.75,9.100149829358631e-08,3.654184206120668e-08,3.3733256650376957e-07,4.648759068585674e-07,2.0,1.0,770.0,2.0,617120.0,6911.666666666667
105,224,9,38,2,0,34.279336055119835,0.0010933619449156667,0.03189561413622024,73.66256906274656,30.153000000000002,288.75,0.00010020430106284286,4.1062801043342864e-05,0.00037765171370571904,0.000518918815811919,2.0,1.0,770.0,2.0,1884844080.0,7.0
58,16,4,16,1,1,30.034610668818157,0.0009631324170554667,0.03206741748459957,73.74549769540049,30.310999999999996,288.75,1.389761939163916e-07,5.7380810411185045e-08,5.272470548281501e-07,7.236040591557493e-07,2.0,1.0,770.0,2.0,1670400.0,4422.0
1,219,10,184,5,0,30.05475115776062,0.0009616982847463334,0.0319982155538416,73.8073191390644,30.769666666666666,288.75,7.966980648889177e-07,3.2960654615325565e-07,3.0069565956569646e-06,4.1332612066993095e-06,2.0,1.0,770.0,2.0,16228800.0,773.0
117,116,4,163,2,2,32.18890698750814,0.0010315921439950665,0.0320480519806867,75.02840539831563,30.200666666666667,288.75,5.155541803916923e-05,2.0906564231633335e-05,0.00019117005043941282,0.00026363203271022307,2.0,1.0,770.0,2.0,531089208.0,13.0
45,185,6,310,2,2,36.29594604174296,0.0012071308345065334,0.03325882569075933,73.44234427431844,30.311333333333334,288.75,0.0001490009652377,6.094460227460666e-05,0.0005921347211963533,0.0008020802887086733,2.0,1.0,770.0,2.0,2125310400.0,5.0
108,69,5,486,3,1,30.83534375826518,0.0009852228627341333,0.03195109063141496,74.61117437328868,30.149666666666672,288.75,2.7755039530902895e-05,1.1239104216130434e-05,0.00010331740655400723,0.0001423115503010478,2.0,1.0,770.0,2.0,347076900.0,23.0
4,74,1,356,1,0,30.070773283640545,0.0009687149622477333,0.0322144996130975,76.42171654088303,30.258,288.75,9.390381098499347e-07,3.708142139618738e-07,3.4206558224388077e-06,4.730508146250812e-06,2.0,1.0,770.0,2.0,3898912.0,680.3333333333334
77,177,10,156,1,3,44.29838641484579,0.0014150688317250335,0.03194398392255357,73.53373710250906,30.198000000000004,288.75,0.0009067968953443001,0.00037173996981653334,0.0034226884894072336,0.0047012253545682,2.0,1.0,770.0,2.0,18183765600.0,1.0
132,21,11,426,3,0,30.12653120358785,0.0009631168044323667,0.03196906373466666,73.80341610152618,30.425,288.75,2.671108342191775e-06,1.098408709203319e-06,1.008210027659365e-05,1.3851617327989032e-05,2.0,1.0,770.0,2.0,54432576.0,231.0
21,145,11,143,4,2,30.488505999247234,0.0009720657781473667,0.0318830134157055,73.96867556311845,29.961000000000002,288.75,1.076019654078046e-05,4.389750240733908e-06,4.053030170899885e-05,5.568024849051494e-05,2.0,1.0,770.0,2.0,222559837.0,58.0
